"COUNTY","DATE","POPULATION","CUMDEATHS","NEWDEATHS","Online_Only","Hybrid","On_Premises","major_teaching","major_teaching_prop","Population.density","NCHS.Urban.Rural.Status","major_opendate","opendate_prop"
"ADAMS",2020-08-29,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-08-30,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-08-31,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-01,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-02,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-03,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-04,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-05,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-06,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-07,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-08,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-09,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-10,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-11,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-12,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-13,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-14,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-15,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-16,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-17,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-18,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-19,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-20,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-21,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-22,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-23,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-24,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-25,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-26,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-27,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-28,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-29,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-09-30,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-01,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-02,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-03,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-04,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-05,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-06,27960,4,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-07,27960,5,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-08,27960,5,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-09,27960,5,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-10,27960,5,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-11,27960,5,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-12,27960,6,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-13,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-14,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-15,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-16,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-17,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-18,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-19,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-20,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-21,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-22,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-23,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-24,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-25,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-26,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-27,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-28,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-29,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-30,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-10-31,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-01,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-02,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-03,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-04,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-05,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-06,27960,6,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-07,27960,7,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-08,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-09,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-10,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-11,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-12,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-13,27960,7,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-14,27960,8,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-15,27960,9,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-16,27960,9,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-17,27960,10,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-18,27960,10,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-19,27960,11,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-20,27960,14,3,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-21,27960,15,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-22,27960,15,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-23,27960,15,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-24,27960,15,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-25,27960,16,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-26,27960,16,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-27,27960,17,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-28,27960,18,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-29,27960,19,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-11-30,27960,19,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-01,27960,19,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-02,27960,20,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-03,27960,20,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-04,27960,21,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-05,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-06,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-07,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-08,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-09,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-10,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-11,27960,21,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-12,27960,22,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-13,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-14,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-15,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-16,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-17,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-18,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-19,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-20,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-21,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-22,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-23,27960,22,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-24,27960,23,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-25,27960,23,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-26,27960,23,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-27,27960,23,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-28,27960,24,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-29,27960,24,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-30,27960,24,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-12-31,27960,25,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-01,27960,25,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-02,27960,27,2,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-03,27960,27,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-04,27960,27,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-05,27960,29,2,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-06,27960,30,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-07,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-08,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-09,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-10,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-11,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-12,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-13,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-14,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-15,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-16,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-17,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-18,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-19,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-20,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-21,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-22,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-23,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-24,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-25,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-26,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-27,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-28,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-29,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-30,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-01-31,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-01,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-02,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-03,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-04,27960,30,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-05,27960,31,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-06,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-07,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-08,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-09,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-10,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-11,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-12,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-13,27960,31,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-14,27960,32,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-15,27960,32,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-16,27960,32,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-17,27960,32,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-18,27960,29,-3,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-19,27960,30,1,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-20,27960,32,2,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-21,27960,32,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2021-02-22,27960,32,0,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ADAMS",2020-01-22,27960,0,NA,0,1,0,"Hybrid",1,47.44,"Noncore","2020-08-19",0.812700964630225
"ALLEN",2020-01-23,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-24,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-25,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-26,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-27,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-28,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-29,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-30,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-01-31,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-01,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-02,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-03,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-04,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-05,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-06,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-07,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-08,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-09,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-10,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-11,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-12,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-13,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-14,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-15,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-16,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-17,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-18,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-19,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-20,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-21,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-22,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-23,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-24,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-25,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-26,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-27,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-28,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-02-29,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-03-01,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-03-02,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-03-03,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-03-04,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
"ALLEN",2020-03-05,106160,0,0,0.05,0.48,0.47,"Hybrid",0.48,254.29,"Small metro","2020-08-31",0.305962375145536
